Gini index,Africa Eastern and Southern,AFE,..
Gini index,Africa Western and Central,AFW,..
Gini index,Albania,ALB,..
Gini index,Algeria,DZA,..
Gini index,American Samoa,ASM,..
Gini index,Andorra,AND,..
Gini index,Angola,AGO,..
Gini index,Antigua and Barbuda,ATG,..
Gini index,Arab World,ARB,..
Gini index,Argentina,ARG,42.4
Gini index,Armenia,ARM,27.9
Gini index,Aruba,ABW,..
Gini index,Australia,AUS,..
Gini index,Austria,AUT,30.7
Gini index,Azerbaijan,AZE,..
Gini index,"Bahamas, The",BHS,..
Gini index,Bahrain,BHR,..
Gini index,Bangladesh,BGD,..
Gini index,Barbados,BRB,..
Gini index,Belarus,BLR,..
Gini index,Belgium,BEL,26.6
Gini index,Belize,BLZ,..
Gini index,Benin,BEN,34.4
Gini index,Bermuda,BMU,..
Gini index,Bhutan,BTN,..
Gini index,Bolivia,BOL,40.9
Gini index,Bosnia and Herzegovina,BIH,..
Gini index,Botswana,BWA,..
Gini index,Brazil,BRA,52.9
Gini index,British Virgin Islands,VGB,..
Gini index,Brunei Darussalam,BRN,..
Gini index,Bulgaria,BGR,39
Gini index,Burkina Faso,BFA,37.4
Gini index,Burundi,BDI,..
Gini index,Cabo Verde,CPV,..
Gini index,Cambodia,KHM,..
Gini index,Cameroon,CMR,42.2
Gini index,Canada,CAN,..
Gini index,Caribbean small states,CSS,..
Gini index,Cayman Islands,CYM,..
Gini index,Central African Republic,CAF,43
Gini index,Central Europe and the Baltics,CEB,..
Gini index,Chad,TCD,..
Gini index,Channel Islands,CHI,..
Gini index,Chile,CHL,..
Gini index,China,CHN,35.7
Gini index,Colombia,COL,55.1
Gini index,Comoros,COM,..
Gini index,"Congo, Dem. Rep.",COD,..
Gini index,"Congo, Rep.",COG,..
Gini index,Costa Rica,CRI,48.7
Gini index,Cote d'Ivoire,CIV,35.3
Gini index,Croatia,HRV,28.9
Gini index,Cuba,CUB,..
Gini index,Curacao,CUW,..
Gini index,Cyprus,CYP,31.3
Gini index,Czechia,CZE,26.2
Gini index,Denmark,DNK,28.3
Gini index,Djibouti,DJI,..
Gini index,Dominica,DMA,..
Gini index,Dominican Republic,DOM,38.5
Gini index,Early-demographic dividend,EAR,..
Gini index,East Asia & Pacific,EAS,..
Gini index,East Asia & Pacific (excluding high income),EAP,..
Gini index,East Asia & Pacific (IDA & IBRD countries),TEA,..
Gini index,Ecuador,ECU,45.8
Gini index,"Egypt, Arab Rep.",EGY,28.5
Gini index,El Salvador,SLV,39
Gini index,Equatorial Guinea,GNQ,..
Gini index,Eritrea,ERI,..
Gini index,Estonia,EST,31.8
Gini index,Eswatini,SWZ,..
Gini index,Ethiopia,ETH,31.1
Gini index,Euro area,EMU,..
Gini index,Europe & Central Asia,ECS,..
Gini index,Europe & Central Asia (excluding high income),ECA,..
Gini index,Europe & Central Asia (IDA & IBRD countries),TEC,..
Gini index,European Union,EUU,..
Gini index,Faroe Islands,FRO,..
Gini index,Fiji,FJI,..
Gini index,Finland,FIN,27.7
Gini index,Fragile and conflict affected situations,FCS,..
Gini index,France,FRA,31.5
Gini index,French Polynesia,PYF,..
Gini index,Gabon,GAB,..
Gini index,"Gambia, The",GMB,..
Gini index,Georgia,GEO,34.2
Gini index,Germany,DEU,..
Gini index,Ghana,GHA,..
Gini index,Gibraltar,GIB,..
Gini index,Greece,GRC,32.9
Gini index,Greenland,GRL,..
Gini index,Grenada,GRD,..
Gini index,Guam,GUM,..
Gini index,Guatemala,GTM,..
Gini index,Guinea,GIN,..
Gini index,Guinea-Bissau,GNB,33.4
Gini index,Guyana,GUY,..
Gini index,Haiti,HTI,..
Gini index,Heavily indebted poor countries (HIPC),HPC,..
Gini index,High income,HIC,..
Gini index,Honduras,HND,..
Gini index,"Hong Kong SAR, China",HKG,..
Gini index,Hungary,HUN,29.2
Gini index,IBRD only,IBD,..
Gini index,Iceland,ISL,..
Gini index,IDA & IBRD total,IBT,..
Gini index,IDA blend,IDB,..
Gini index,IDA only,IDX,..
Gini index,IDA total,IDA,..
Gini index,India,IND,..
Gini index,Indonesia,IDN,35.5
Gini index,Iran,IRN,35.5
Gini index,Iraq,IRQ,..
Gini index,Ireland,IRL,29.4
Gini index,Isle of Man,IMN,..
Gini index,Israel,ISR,37.9
Gini index,Italy,ITA,34.8
Gini index,Jamaica,JAM,39.9
Gini index,Japan,JPN,..
Gini index,Jordan,JOR,..
Gini index,Kazakhstan,KAZ,29.2
Gini index,Kenya,KEN,38.7
Gini index,Kiribati,KIR,..
Gini index,North Korea,PRK,..
Gini index,South Korea,KOR,32.9
Gini index,Kosovo,XKX,49.4
Gini index,Kuwait,KWT,..
Gini index,Kyrgyz Republic,KGZ,28.8
Gini index,Lao PDR,LAO,..
Gini index,Late-demographic dividend,LTE,..
Gini index,Latin America & Caribbean,LCN,..
Gini index,Latin America & Caribbean (excluding high income),LAC,..
Gini index,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
Gini index,Latvia,LVA,34.3
Gini index,Least developed countries: UN classification,LDC,..
Gini index,Lebanon,LBN,..
Gini index,Lesotho,LSO,..
Gini index,Liberia,LBR,..
Gini index,Libya,LBY,..
Gini index,Liechtenstein,LIE,..
Gini index,Lithuania,LTU,36.7
Gini index,Low & middle income,LMY,..
Gini index,Low income,LIC,..
Gini index,Lower middle income,LMC,..
Gini index,Luxembourg,LUX,32.7
Gini index,"Macao SAR, China",MAC,..
Gini index,Madagascar,MDG,..
Gini index,Malawi,MWI,..
Gini index,Malaysia,MYS,40.7
Gini index,Maldives,MDV,..
Gini index,Mali,MLI,35.7
Gini index,Malta,MLT,31.6
Gini index,Marshall Islands,MHL,..
Gini index,Mauritania,MRT,..
Gini index,Mauritius,MUS,..
Gini index,Mexico,MEX,..
Gini index,"Micronesia, Fed. Sts.",FSM,..
Gini index,"Middle East, North Africa, Afghanistan & Pakistan",MEA,..
Gini index,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,..
Gini index,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,..
Gini index,Middle income,MIC,..
Gini index,Moldova,MDA,25.7
Gini index,Monaco,MCO,..
Gini index,Mongolia,MNG,..
Gini index,Montenegro,MNE,34.3
Gini index,Morocco,MAR,..
Gini index,Mozambique,MOZ,..
Gini index,Myanmar,MMR,..
Gini index,Namibia,NAM,..
Gini index,Nauru,NRU,..
Gini index,Nepal,NPL,..
Gini index,Netherlands,NLD,25.7
Gini index,New Caledonia,NCL,..
Gini index,New Zealand,NZL,..
Gini index,Nicaragua,NIC,..
Gini index,Niger,NER,32.9
Gini index,Nigeria,NGA,..
Gini index,North America,NAC,..
Gini index,North Macedonia,MKD,..
Gini index,Northern Mariana Islands,MNP,..
Gini index,Norway,NOR,29.1
Gini index,Not classified,INX,..
Gini index,OECD members,OED,..
Gini index,Oman,OMN,..
Gini index,Other small states,OSS,..
Gini index,Pacific island small states,PSS,..
Gini index,Pakistan,PAK,..
Gini index,Palau,PLW,..
Gini index,Panama,PAN,50.9
Gini index,Papua New Guinea,PNG,..
Gini index,Paraguay,PRY,42.9
Gini index,Peru,PER,40.1
Gini index,Philippines,PHL,40.7
Gini index,Poland,POL,28.5
Gini index,Portugal,PRT,34.6
Gini index,Post-demographic dividend,PST,..
Gini index,Pre-demographic dividend,PRE,..
Gini index,Puerto Rico (US),PRI,..
Gini index,Qatar,QAT,..
Gini index,Romania,ROU,33.9
Gini index,Russia,RUS,35.1
Gini index,Rwanda,RWA,..
Gini index,Samoa,WSM,..
Gini index,San Marino,SMR,..
Gini index,Sao Tome and Principe,STP,..
Gini index,Saudi Arabia,SAU,..
Gini index,Senegal,SEN,36.2
Gini index,Serbia,SRB,33.1
Gini index,Seychelles,SYC,..
Gini index,Sierra Leone,SLE,..
Gini index,Singapore,SGP,..
Gini index,Sint Maarten (Dutch part),SXM,..
Gini index,Slovak Republic,SVK,24.1
Gini index,Slovenia,SVN,24.3
Gini index,Small states,SST,..
Gini index,Solomon Islands,SLB,..
Gini index,Somalia,SOM,..
Gini index,South Africa,ZAF,..
Gini index,South Asia,SAS,..
Gini index,South Asia (IDA & IBRD),TSA,..
Gini index,South Sudan,SSD,..
Gini index,Spain,ESP,33.9
Gini index,Sri Lanka,LKA,..
Gini index,St. Kitts and Nevis,KNA,..
Gini index,St. Lucia,LCA,..
Gini index,St. Martin (French part),MAF,..
Gini index,St. Vincent and the Grenadines,VCT,..
Gini index,Sub-Saharan Africa,SSF,..
Gini index,Sub-Saharan Africa (excluding high income),SSA,..
Gini index,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
Gini index,Sudan,SDN,..
Gini index,Suriname,SUR,..
Gini index,Sweden,SWE,29.8
Gini index,Switzerland,CHE,33.8
Gini index,Syrian Arab Republic,SYR,..
Gini index,Tajikistan,TJK,..
Gini index,Tanzania,TZA,..
Gini index,Thailand,THA,34.9
Gini index,Timor-Leste,TLS,..
Gini index,Togo,TGO,37.9
Gini index,Tonga,TON,27.1
Gini index,Trinidad and Tobago,TTO,..
Gini index,Tunisia,TUN,33.7
Gini index,Turkiye,TUR,44.4
Gini index,Turkmenistan,TKM,..
Gini index,Turks and Caicos Islands,TCA,..
Gini index,Tuvalu,TUV,..
Gini index,Uganda,UGA,..
Gini index,Ukraine,UKR,..
Gini index,United Arab Emirates,ARE,..
Gini index,United Kingdom,GBR,32.4
Gini index,United States,USA,39.7
Gini index,Upper middle income,UMC,..
Gini index,Uruguay,URY,40.8
Gini index,Uzbekistan,UZB,32.9
Gini index,Vanuatu,VUT,..
Gini index,"Venezuela, RB",VEN,..
Gini index,Viet Nam,VNM,..
Gini index,Virgin Islands (U.S.),VIR,..
Gini index,West Bank and Gaza,PSE,..
Gini index,World,WLD,..
Gini index,"Yemen, Rep.",YEM,..
Gini index,Zambia,ZMB,..
Gini index,Zimbabwe,ZWE,..
"GNI per capita, PPP (current international $)",Afghanistan,AFG,2160
"GNI per capita, PPP (current international $)",Africa Eastern and Southern,AFE,3808.431432
"GNI per capita, PPP (current international $)",Africa Western and Central,AFW,4614.306772
"GNI per capita, PPP (current international $)",Albania,ALB,15900
"GNI per capita, PPP (current international $)",Algeria,DZA,14210
"GNI per capita, PPP (current international $)",American Samoa,ASM,..
"GNI per capita, PPP (current international $)",Andorra,AND,63830
"GNI per capita, PPP (current international $)",Angola,AGO,6800
"GNI per capita, PPP (current international $)",Antigua and Barbuda,ATG,24860
"GNI per capita, PPP (current international $)",Arab World,ARB,15891.93983
"GNI per capita, PPP (current international $)",Argentina,ARG,25770
"GNI per capita, PPP (current international $)",Armenia,ARM,15460
"GNI per capita, PPP (current international $)",Aruba,ABW,34420
"GNI per capita, PPP (current international $)",Australia,AUS,57530
"GNI per capita, PPP (current international $)",Austria,AUT,64010
"GNI per capita, PPP (current international $)",Azerbaijan,AZE,19690
"GNI per capita, PPP (current international $)","Bahamas, The",BHS,29230
"GNI per capita, PPP (current international $)",Bahrain,BHR,51550
"GNI per capita, PPP (current international $)",Bangladesh,BGD,7830
"GNI per capita, PPP (current international $)",Barbados,BRB,15400
"GNI per capita, PPP (current international $)",Belarus,BLR,26600
"GNI per capita, PPP (current international $)",Belgium,BEL,61450
"GNI per capita, PPP (current international $)",Belize,BLZ,11300
"GNI per capita, PPP (current international $)",Benin,BEN,3430
"GNI per capita, PPP (current international $)",Bermuda,BMU,96260
"GNI per capita, PPP (current international $)",Bhutan,BTN,12700
"GNI per capita, PPP (current international $)",Bolivia,BOL,9210
"GNI per capita, PPP (current international $)",Bosnia and Herzegovina,BIH,18050
"GNI per capita, PPP (current international $)",Botswana,BWA,18000
"GNI per capita, PPP (current international $)",Brazil,BRA,17510
"GNI per capita, PPP (current international $)",British Virgin Islands,VGB,..
"GNI per capita, PPP (current international $)",Brunei Darussalam,BRN,78750
"GNI per capita, PPP (current international $)",Bulgaria,BGR,29740
"GNI per capita, PPP (current international $)",Burkina Faso,BFA,2370
"GNI per capita, PPP (current international $)",Burundi,BDI,840
"GNI per capita, PPP (current international $)",Cabo Verde,CPV,7580
"GNI per capita, PPP (current international $)",Cambodia,KHM,5970
"GNI per capita, PPP (current international $)",Cameroon,CMR,4720
"GNI per capita, PPP (current international $)",Canada,CAN,56470
"GNI per capita, PPP (current international $)",Caribbean small states,CSS,21736.37041
"GNI per capita, PPP (current international $)",Cayman Islands,CYM,57130
"GNI per capita, PPP (current international $)",Central African Republic,CAF,1210
"GNI per capita, PPP (current international $)",Central Europe and the Baltics,CEB,38885.18593
"GNI per capita, PPP (current international $)",Chad,TCD,2410
"GNI per capita, PPP (current international $)",Channel Islands,CHI,..
"GNI per capita, PPP (current international $)",Chile,CHL,27440
"GNI per capita, PPP (current international $)",China,CHN,20700
"GNI per capita, PPP (current international $)",Colombia,COL,17230
"GNI per capita, PPP (current international $)",Comoros,COM,3470
"GNI per capita, PPP (current international $)","Congo, Dem. Rep.",COD,1270
"GNI per capita, PPP (current international $)","Congo, Rep.",COG,5570
"GNI per capita, PPP (current international $)",Costa Rica,CRI,22320
"GNI per capita, PPP (current international $)",Cote d'Ivoire,CIV,5860
"GNI per capita, PPP (current international $)",Croatia,HRV,36750
"GNI per capita, PPP (current international $)",Cuba,CUB,..
"GNI per capita, PPP (current international $)",Curacao,CUW,25460
"GNI per capita, PPP (current international $)",Cyprus,CYP,44460
"GNI per capita, PPP (current international $)",Czechia,CZE,46400
"GNI per capita, PPP (current international $)",Denmark,DNK,72470
"GNI per capita, PPP (current international $)",Djibouti,DJI,5850
"GNI per capita, PPP (current international $)",Dominica,DMA,15820
"GNI per capita, PPP (current international $)",Dominican Republic,DOM,20960
"GNI per capita, PPP (current international $)",Early-demographic dividend,EAR,10621.71424
"GNI per capita, PPP (current international $)",East Asia & Pacific,EAS,21356.46428
"GNI per capita, PPP (current international $)",East Asia & Pacific (excluding high income),EAP,17767.63764
"GNI per capita, PPP (current international $)",East Asia & Pacific (IDA & IBRD countries),TEA,17966.75155
"GNI per capita, PPP (current international $)",Ecuador,ECU,13290
"GNI per capita, PPP (current international $)","Egypt, Arab Rep.",EGY,15120
"GNI per capita, PPP (current international $)",El Salvador,SLV,10180
"GNI per capita, PPP (current international $)",Equatorial Guinea,GNQ,12600
"GNI per capita, PPP (current international $)",Eritrea,ERI,..
"GNI per capita, PPP (current international $)",Estonia,EST,43280
"GNI per capita, PPP (current international $)",Eswatini,SWZ,9190
"GNI per capita, PPP (current international $)",Ethiopia,ETH,2580
"GNI per capita, PPP (current international $)",Euro area,EMU,54604.60693
"GNI per capita, PPP (current international $)",Europe & Central Asia,ECS,41997.17667
"GNI per capita, PPP (current international $)",Europe & Central Asia (excluding high income),ECA,21216.91793
"GNI per capita, PPP (current international $)",Europe & Central Asia (IDA & IBRD countries),TEC,28918.90843
"GNI per capita, PPP (current international $)",European Union,EUU,52139.86791
"GNI per capita, PPP (current international $)",Faroe Islands,FRO,70120
"GNI per capita, PPP (current international $)",Fiji,FJI,10060
"GNI per capita, PPP (current international $)",Finland,FIN,57710
"GNI per capita, PPP (current international $)",Fragile and conflict affected situations,FCS,5072.683267
"GNI per capita, PPP (current international $)",France,FRA,54160
"GNI per capita, PPP (current international $)",French Polynesia,PYF,..
"GNI per capita, PPP (current international $)",Gabon,GAB,16240
"GNI per capita, PPP (current international $)","Gambia, The",GMB,2710
"GNI per capita, PPP (current international $)",Georgia,GEO,17740
"GNI per capita, PPP (current international $)",Germany,DEU,64640
"GNI per capita, PPP (current international $)",Ghana,GHA,6410
"GNI per capita, PPP (current international $)",Gibraltar,GIB,..
"GNI per capita, PPP (current international $)",Greece,GRC,33290
"GNI per capita, PPP (current international $)",Greenland,GRL,..
"GNI per capita, PPP (current international $)",Grenada,GRD,13950
"GNI per capita, PPP (current international $)",Guam,GUM,..
"GNI per capita, PPP (current international $)",Guatemala,GTM,11530
"GNI per capita, PPP (current international $)",Guinea,GIN,3590
"GNI per capita, PPP (current international $)",Guinea-Bissau,GNB,2510
"GNI per capita, PPP (current international $)",Guyana,GUY,18310
"GNI per capita, PPP (current international $)",Haiti,HTI,3140
"GNI per capita, PPP (current international $)",Heavily indebted poor countries (HIPC),HPC,2916.175407
"GNI per capita, PPP (current international $)",High income,HIC,55512.90807
"GNI per capita, PPP (current international $)",Honduras,HND,5680
"GNI per capita, PPP (current international $)","Hong Kong SAR, China",HKG,70450
"GNI per capita, PPP (current international $)",Hungary,HUN,37730
"GNI per capita, PPP (current international $)",IBRD only,IBD,16121.67216
"GNI per capita, PPP (current international $)",Iceland,ISL,61710
"GNI per capita, PPP (current international $)",IDA & IBRD total,IBT,12950.30921
"GNI per capita, PPP (current international $)",IDA blend,IDB,5505.661474
"GNI per capita, PPP (current international $)",IDA only,IDX,3893.464381
"GNI per capita, PPP (current international $)",IDA total,IDA,4446.076238
"GNI per capita, PPP (current international $)",India,IND,7960
"GNI per capita, PPP (current international $)",Indonesia,IDN,12410
"GNI per capita, PPP (current international $)",Iran,IRN,14950
"GNI per capita, PPP (current international $)",Iraq,IRQ,12610
"GNI per capita, PPP (current international $)",Ireland,IRL,83550
"GNI per capita, PPP (current international $)",Isle of Man,IMN,..
"GNI per capita, PPP (current international $)",Israel,ISR,45800
"GNI per capita, PPP (current international $)",Italy,ITA,50380
"GNI per capita, PPP (current international $)",Jamaica,JAM,9300
"GNI per capita, PPP (current international $)",Japan,JPN,46470
"GNI per capita, PPP (current international $)",Jordan,JOR,9140
"GNI per capita, PPP (current international $)",Kazakhstan,KAZ,28900
"GNI per capita, PPP (current international $)",Kenya,KEN,5260
"GNI per capita, PPP (current international $)",Kiribati,KIR,4730
"GNI per capita, PPP (current international $)",North Korea,PRK,..
"GNI per capita, PPP (current international $)",South Korea,KOR,48960
"GNI per capita, PPP (current international $)",Kosovo,XKX,12600
"GNI per capita, PPP (current international $)",Kuwait,KWT,58890
"GNI per capita, PPP (current international $)",Kyrgyz Republic,KGZ,5350
"GNI per capita, PPP (current international $)",Lao PDR,LAO,7620
"GNI per capita, PPP (current international $)",Late-demographic dividend,LTE,21724.01643
"GNI per capita, PPP (current international $)",Latin America & Caribbean,LCN,17993.06949
"GNI per capita, PPP (current international $)",Latin America & Caribbean (excluding high income),LAC,17308.68677
"GNI per capita, PPP (current international $)",Latin America & the Caribbean (IDA & IBRD countries),TLA,17965.58842
"GNI per capita, PPP (current international $)",Latvia,LVA,36220
"GNI per capita, PPP (current international $)",Least developed countries: UN classification,LDC,3661.115936
"GNI per capita, PPP (current international $)",Lebanon,LBN,10650
"GNI per capita, PPP (current international $)",Lesotho,LSO,2970
"GNI per capita, PPP (current international $)",Liberia,LBR,1440
"GNI per capita, PPP (current international $)",Libya,LBY,12410
"GNI per capita, PPP (current international $)",Liechtenstein,LIE,..
"GNI per capita, PPP (current international $)",Lithuania,LTU,44340
"GNI per capita, PPP (current international $)",Low & middle income,LMY,12135.85182
"GNI per capita, PPP (current international $)",Low income,LIC,2040.253643
"GNI per capita, PPP (current international $)",Lower middle income,LMC,7560.368597
"GNI per capita, PPP (current international $)",Luxembourg,LUX,92640
"GNI per capita, PPP (current international $)","Macao SAR, China",MAC,73970
"GNI per capita, PPP (current international $)",Madagascar,MDG,1550
"GNI per capita, PPP (current international $)",Malawi,MWI,1640
"GNI per capita, PPP (current international $)",Malaysia,MYS,29010
"GNI per capita, PPP (current international $)",Maldives,MDV,17110
"GNI per capita, PPP (current international $)",Mali,MLI,2700
"GNI per capita, PPP (current international $)",Malta,MLT,49640
"GNI per capita, PPP (current international $)",Marshall Islands,MHL,7350
"GNI per capita, PPP (current international $)",Mauritania,MRT,5740
"GNI per capita, PPP (current international $)",Mauritius,MUS,25280
"GNI per capita, PPP (current international $)",Mexico,MEX,20250
"GNI per capita, PPP (current international $)","Micronesia, Fed. Sts.",FSM,4400
"GNI per capita, PPP (current international $)","Middle East, North Africa, Afghanistan & Pakistan",MEA,13358.57387
"GNI per capita, PPP (current international $)","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,9154.585187
"GNI per capita, PPP (current international $)","Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,9171.891081
"GNI per capita, PPP (current international $)",Middle income,MIC,13143.61132
"GNI per capita, PPP (current international $)",Moldova,MDA,15990
"GNI per capita, PPP (current international $)",Monaco,MCO,..
"GNI per capita, PPP (current international $)",Mongolia,MNG,12630
"GNI per capita, PPP (current international $)",Montenegro,MNE,24330
"GNI per capita, PPP (current international $)",Morocco,MAR,8500
"GNI per capita, PPP (current international $)",Mozambique,MOZ,1430
"GNI per capita, PPP (current international $)",Myanmar,MMR,5100
"GNI per capita, PPP (current international $)",Namibia,NAM,9340
"GNI per capita, PPP (current international $)",Nauru,NRU,18330
"GNI per capita, PPP (current international $)",Nepal,NPL,4570
"GNI per capita, PPP (current international $)",Netherlands,NLD,69410
"GNI per capita, PPP (current international $)",New Caledonia,NCL,..
"GNI per capita, PPP (current international $)",New Zealand,NZL,46690
"GNI per capita, PPP (current international $)",Nicaragua,NIC,6750
"GNI per capita, PPP (current international $)",Niger,NER,1610
"GNI per capita, PPP (current international $)",Nigeria,NGA,5380
"GNI per capita, PPP (current international $)",North America,NAC,70192.22437
"GNI per capita, PPP (current international $)",North Macedonia,MKD,21170
"GNI per capita, PPP (current international $)",Northern Mariana Islands,MNP,..
"GNI per capita, PPP (current international $)",Norway,NOR,88780
"GNI per capita, PPP (current international $)",Not classified,INX,..
"GNI per capita, PPP (current international $)",OECD members,OED,51031.35149
"GNI per capita, PPP (current international $)",Oman,OMN,36050
"GNI per capita, PPP (current international $)",Other small states,OSS,22973.49089
"GNI per capita, PPP (current international $)",Pacific island small states,PSS,6220.971686
"GNI per capita, PPP (current international $)",Pakistan,PAK,5300
"GNI per capita, PPP (current international $)",Palau,PLW,16310
"GNI per capita, PPP (current international $)",Panama,PAN,29100
"GNI per capita, PPP (current international $)",Papua New Guinea,PNG,3730
"GNI per capita, PPP (current international $)",Paraguay,PRY,14830
"GNI per capita, PPP (current international $)",Peru,PER,14100
"GNI per capita, PPP (current international $)",Philippines,PHL,9170
"GNI per capita, PPP (current international $)",Poland,POL,39260
"GNI per capita, PPP (current international $)",Portugal,PRT,38270
"GNI per capita, PPP (current international $)",Post-demographic dividend,PST,56714.4259
"GNI per capita, PPP (current international $)",Pre-demographic dividend,PRE,3898.178739
"GNI per capita, PPP (current international $)",Puerto Rico (US),PRI,27960
"GNI per capita, PPP (current international $)",Qatar,QAT,115040
"GNI per capita, PPP (current international $)",Romania,ROU,37070
"GNI per capita, PPP (current international $)",Russia,RUS,37730
"GNI per capita, PPP (current international $)",Rwanda,RWA,2680
"GNI per capita, PPP (current international $)",Samoa,WSM,6110
"GNI per capita, PPP (current international $)",San Marino,SMR,58350
"GNI per capita, PPP (current international $)",Sao Tome and Principe,STP,5760
"GNI per capita, PPP (current international $)",Saudi Arabia,SAU,63440
"GNI per capita, PPP (current international $)",Senegal,SEN,4070
"GNI per capita, PPP (current international $)",Serbia,SRB,22540
"GNI per capita, PPP (current international $)",Seychelles,SYC,28720
"GNI per capita, PPP (current international $)",Sierra Leone,SLE,2820
"GNI per capita, PPP (current international $)",Singapore,SGP,112700
"GNI per capita, PPP (current international $)",Sint Maarten (Dutch part),SXM,39280
"GNI per capita, PPP (current international $)",Slovak Republic,SVK,37240
"GNI per capita, PPP (current international $)",Slovenia,SVN,45500
"GNI per capita, PPP (current international $)",Small states,SST,20443.97897
"GNI per capita, PPP (current international $)",Solomon Islands,SLB,2550
"GNI per capita, PPP (current international $)",Somalia,SOM,1390
"GNI per capita, PPP (current international $)",South Africa,ZAF,13450
"GNI per capita, PPP (current international $)",South Asia,SAS,7968.647354
"GNI per capita, PPP (current international $)",South Asia (IDA & IBRD),TSA,7968.647354
"GNI per capita, PPP (current international $)",South Sudan,SSD,..
"GNI per capita, PPP (current international $)",Spain,ESP,44550
"GNI per capita, PPP (current international $)",Sri Lanka,LKA,13990
"GNI per capita, PPP (current international $)",St. Kitts and Nevis,KNA,26040
"GNI per capita, PPP (current international $)",St. Lucia,LCA,18450
"GNI per capita, PPP (current international $)",St. Martin (French part),MAF,..
"GNI per capita, PPP (current international $)",St. Vincent and the Grenadines,VCT,15900
"GNI per capita, PPP (current international $)",Sub-Saharan Africa,SSF,4134.969045
"GNI per capita, PPP (current international $)",Sub-Saharan Africa (excluding high income),SSA,4309.224082
"GNI per capita, PPP (current international $)",Sub-Saharan Africa (IDA & IBRD countries),TSS,4134.969045
"GNI per capita, PPP (current international $)",Sudan,SDN,3120
"GNI per capita, PPP (current international $)",Suriname,SUR,16120
"GNI per capita, PPP (current international $)",Sweden,SWE,65080
"GNI per capita, PPP (current international $)",Switzerland,CHE,78090
"GNI per capita, PPP (current international $)",Syrian Arab Republic,SYR,4430
"GNI per capita, PPP (current international $)",Tajikistan,TJK,4800
"GNI per capita, PPP (current international $)",Tanzania,TZA,3430
"GNI per capita, PPP (current international $)",Thailand,THA,19540
"GNI per capita, PPP (current international $)",Timor-Leste,TLS,6520
"GNI per capita, PPP (current international $)",Togo,TGO,2580
"GNI per capita, PPP (current international $)",Tonga,TON,7440
"GNI per capita, PPP (current international $)",Trinidad and Tobago,TTO,29930
"GNI per capita, PPP (current international $)",Tunisia,TUN,12120
"GNI per capita, PPP (current international $)",Turkiye,TUR,30930
"GNI per capita, PPP (current international $)",Turkmenistan,TKM,16330
"GNI per capita, PPP (current international $)",Turks and Caicos Islands,TCA,25160
"GNI per capita, PPP (current international $)",Tuvalu,TUV,7220
"GNI per capita, PPP (current international $)",Uganda,UGA,2630
"GNI per capita, PPP (current international $)",Ukraine,UKR,17330
"GNI per capita, PPP (current international $)",United Arab Emirates,ARE,67280
"GNI per capita, PPP (current international $)",United Kingdom,GBR,51310
"GNI per capita, PPP (current international $)",United States,USA,71770
"GNI per capita, PPP (current international $)",Upper middle income,UMC,19135.05792
"GNI per capita, PPP (current international $)",Uruguay,URY,26480
"GNI per capita, PPP (current international $)",Uzbekistan,UZB,9290
"GNI per capita, PPP (current international $)",Vanuatu,VUT,3570
"GNI per capita, PPP (current international $)","Venezuela, RB",VEN,..
"GNI per capita, PPP (current international $)",Viet Nam,VNM,11430
"GNI per capita, PPP (current international $)",Virgin Islands (U.S.),VIR,..
"GNI per capita, PPP (current international $)",West Bank and Gaza,PSE,6800
"GNI per capita, PPP (current international $)",World,WLD,19621.40668
"GNI per capita, PPP (current international $)","Yemen, Rep.",YEM,..
"GNI per capita, PPP (current international $)",Zambia,ZMB,3200
"GNI per capita, PPP (current international $)",Zimbabwe,ZWE,3110
Government Effectiveness: Estimate,Afghanistan,AFG,-1.670587897
Government Effectiveness: Estimate,Africa Eastern and Southern,AFE,..
Government Effectiveness: Estimate,Africa Western and Central,AFW,..
Government Effectiveness: Estimate,Albania,ALB,-0.035985023
Government Effectiveness: Estimate,Algeria,DZA,-0.652745783
Government Effectiveness: Estimate,American Samoa,ASM,0.638740063
Government Effectiveness: Estimate,Andorra,AND,1.74892807
Government Effectiveness: Estimate,Angola,AGO,-1.12635994
Government Effectiveness: Estimate,Antigua and Barbuda,ATG,-0.193900943
Government Effectiveness: Estimate,Arab World,ARB,..
Government Effectiveness: Estimate,Argentina,ARG,-0.390557259
Government Effectiveness: Estimate,Armenia,ARM,-0.282197446
Government Effectiveness: Estimate,Aruba,ABW,1.083876252
Government Effectiveness: Estimate,Australia,AUS,1.471722007
Government Effectiveness: Estimate,Austria,AUT,1.528294683
Government Effectiveness: Estimate,Azerbaijan,AZE,0.213475212
Government Effectiveness: Estimate,"Bahamas, The",BHS,0.419790894
Government Effectiveness: Estimate,Bahrain,BHR,0.68239826
Government Effectiveness: Estimate,Bangladesh,BGD,-0.653351545
Government Effectiveness: Estimate,Barbados,BRB,0.4978773
