location,cause,year,val
Slovakia,Transport injuries,2017,516.1001291
Slovakia,Transport injuries,2018,520.7891585
Slovakia,Transport injuries,2019,514.0441409
Slovakia,Transport injuries,2020,479.2651935
Slovakia,Transport injuries,2021,469.4784914
Slovakia,Unintentional injuries,2017,2165.863987
Slovakia,Unintentional injuries,2018,2181.025604
Slovakia,Unintentional injuries,2019,2168.654244
Slovakia,Unintentional injuries,2020,2149.629132
Slovakia,Unintentional injuries,2021,2140.348561
Slovenia,Cardiovascular diseases,2017,5663.439662
Slovenia,Cardiovascular diseases,2018,5620.096375
Slovenia,Cardiovascular diseases,2019,5547.82886
Slovenia,Cardiovascular diseases,2020,5622.230595
Slovenia,Cardiovascular diseases,2021,5381.108576
Slovenia,Chronic respiratory diseases,2017,874.4861637
Slovenia,Chronic respiratory diseases,2018,873.9134122
Slovenia,Chronic respiratory diseases,2019,926.0935438
Slovenia,Chronic respiratory diseases,2020,923.0577723
Slovenia,Chronic respiratory diseases,2021,920.3314025
Slovenia,Diabetes and kidney diseases,2017,1336.233851
Slovenia,Diabetes and kidney diseases,2018,1345.27188
Slovenia,Diabetes and kidney diseases,2019,1389.009994
Slovenia,Diabetes and kidney diseases,2020,1409.379829
Slovenia,Diabetes and kidney diseases,2021,1427.063294
Slovenia,Digestive diseases,2017,1330.687716
Slovenia,Digestive diseases,2018,1329.741263
Slovenia,Digestive diseases,2019,1320.678889
Slovenia,Digestive diseases,2020,1278.773446
Slovenia,Digestive diseases,2021,1270.644986
Slovenia,Enteric infections,2017,17.99117673
Slovenia,Enteric infections,2018,18.83438766
Slovenia,Enteric infections,2019,20.5876751
Slovenia,Enteric infections,2020,20.11500166
Slovenia,Enteric infections,2021,19.36471506
Slovenia,HIV/AIDS and sexually transmitted infections,2017,16.99088621
Slovenia,HIV/AIDS and sexually transmitted infections,2018,16.34720321
Slovenia,HIV/AIDS and sexually transmitted infections,2019,16.03941642
Slovenia,HIV/AIDS and sexually transmitted infections,2020,16.04983607
Slovenia,HIV/AIDS and sexually transmitted infections,2021,15.7878359
Slovenia,Maternal and neonatal disorders,2017,319.9362757
Slovenia,Maternal and neonatal disorders,2018,308.9122803
Slovenia,Maternal and neonatal disorders,2019,301.7962445
Slovenia,Maternal and neonatal disorders,2020,293.3664046
Slovenia,Maternal and neonatal disorders,2021,288.9758086
Slovenia,Mental disorders,2017,1859.586036
Slovenia,Mental disorders,2018,1858.708075
Slovenia,Mental disorders,2019,1859.756015
Slovenia,Mental disorders,2020,2015.18949
Slovenia,Mental disorders,2021,2034.751773
Slovenia,Musculoskeletal disorders,2017,2905.881164
Slovenia,Musculoskeletal disorders,2018,2932.409315
Slovenia,Musculoskeletal disorders,2019,2955.015702
Slovenia,Musculoskeletal disorders,2020,2970.098481
Slovenia,Musculoskeletal disorders,2021,2976.648084
Slovenia,Neglected tropical diseases and malaria,2017,10.90266536
Slovenia,Neglected tropical diseases and malaria,2018,10.7639676
Slovenia,Neglected tropical diseases and malaria,2019,10.68414488
Slovenia,Neglected tropical diseases and malaria,2020,10.66592112
Slovenia,Neglected tropical diseases and malaria,2021,10.65335774
Slovenia,Neoplasms,2017,6536.506212
Slovenia,Neoplasms,2018,6481.807655
Slovenia,Neoplasms,2019,6348.099639
Slovenia,Neoplasms,2020,6031.058701
Slovenia,Neoplasms,2021,6042.647431
Slovenia,Neurological disorders,2017,2063.810224
Slovenia,Neurological disorders,2018,2094.646478
Slovenia,Neurological disorders,2019,2124.144072
Slovenia,Neurological disorders,2020,2151.770115
Slovenia,Neurological disorders,2021,2158.110405
Slovenia,Nutritional deficiencies,2017,138.4755503
Slovenia,Nutritional deficiencies,2018,137.1665449
Slovenia,Nutritional deficiencies,2019,137.1821168
Slovenia,Nutritional deficiencies,2020,137.2939136
Slovenia,Nutritional deficiencies,2021,137.2162949
Slovenia,Other infectious diseases,2017,45.71544136
Slovenia,Other infectious diseases,2018,44.38276351
Slovenia,Other infectious diseases,2019,44.24566046
Slovenia,Other infectious diseases,2020,43.50554139
Slovenia,Other infectious diseases,2021,43.08812348
Slovenia,Other non-communicable diseases,2017,1311.137963
Slovenia,Other non-communicable diseases,2018,1308.669989
Slovenia,Other non-communicable diseases,2019,1312.868534
Slovenia,Other non-communicable diseases,2020,1307.854751
Slovenia,Other non-communicable diseases,2021,1304.008176
Slovenia,Respiratory infections and tuberculosis,2017,547.7815543
Slovenia,Respiratory infections and tuberculosis,2018,536.7148265
Slovenia,Respiratory infections and tuberculosis,2019,536.2108007
Slovenia,Respiratory infections and tuberculosis,2020,2812.627303
Slovenia,Respiratory infections and tuberculosis,2021,3386.488094
Slovenia,Self-harm and interpersonal violence,2017,718.6197391
Slovenia,Self-harm and interpersonal violence,2018,675.3780556
Slovenia,Self-harm and interpersonal violence,2019,687.5532986
Slovenia,Self-harm and interpersonal violence,2020,620.5022371
Slovenia,Self-harm and interpersonal violence,2021,624.4898933
Slovenia,Sense organ diseases,2017,1033.562451
Slovenia,Sense organ diseases,2018,1044.187153
Slovenia,Sense organ diseases,2019,1056.644289
Slovenia,Sense organ diseases,2020,1070.160675
Slovenia,Sense organ diseases,2021,1078.423645
Slovenia,Skin and subcutaneous diseases,2017,430.586722
Slovenia,Skin and subcutaneous diseases,2018,434.4031176
Slovenia,Skin and subcutaneous diseases,2019,439.2956814
Slovenia,Skin and subcutaneous diseases,2020,442.831342
Slovenia,Skin and subcutaneous diseases,2021,438.8109514
Slovenia,Substance use disorders,2017,913.6532317
Slovenia,Substance use disorders,2018,921.621649
Slovenia,Substance use disorders,2019,986.6800549
Slovenia,Substance use disorders,2020,935.8933746
Slovenia,Substance use disorders,2021,926.3698697
Slovenia,Transport injuries,2017,379.6934248
Slovenia,Transport injuries,2018,364.4014051
Slovenia,Transport injuries,2019,370.5000209
Slovenia,Transport injuries,2020,336.9811809
Slovenia,Transport injuries,2021,341.0300609
Slovenia,Unintentional injuries,2017,2554.898032
Slovenia,Unintentional injuries,2018,2531.394717
Slovenia,Unintentional injuries,2019,2516.313905
Slovenia,Unintentional injuries,2020,2527.7785
Slovenia,Unintentional injuries,2021,2499.98535
Solomon Islands,Cardiovascular diseases,2017,6827.789362
Solomon Islands,Cardiovascular diseases,2018,6895.048081
Solomon Islands,Cardiovascular diseases,2019,6997.523945
Solomon Islands,Cardiovascular diseases,2020,7062.376165
Solomon Islands,Cardiovascular diseases,2021,7008.660745
Solomon Islands,Chronic respiratory diseases,2017,1045.478173
Solomon Islands,Chronic respiratory diseases,2018,1023.172939
Solomon Islands,Chronic respiratory diseases,2019,1032.310513
Solomon Islands,Chronic respiratory diseases,2020,1036.005951
Solomon Islands,Chronic respiratory diseases,2021,1027.269089
Solomon Islands,Diabetes and kidney diseases,2017,2549.616938
Solomon Islands,Diabetes and kidney diseases,2018,2581.898929
Solomon Islands,Diabetes and kidney diseases,2019,2647.972167
Solomon Islands,Diabetes and kidney diseases,2020,2696.564083
Solomon Islands,Diabetes and kidney diseases,2021,2704.02428
Solomon Islands,Digestive diseases,2017,1124.126208
Solomon Islands,Digestive diseases,2018,1149.931378
Solomon Islands,Digestive diseases,2019,1142.2233
Solomon Islands,Digestive diseases,2020,1136.609436
Solomon Islands,Digestive diseases,2021,1120.243031
Solomon Islands,Enteric infections,2017,786.3759139
Solomon Islands,Enteric infections,2018,751.5037982
Solomon Islands,Enteric infections,2019,717.3862695
Solomon Islands,Enteric infections,2020,648.9353677
Solomon Islands,Enteric infections,2021,627.9258276
Solomon Islands,HIV/AIDS and sexually transmitted infections,2017,602.6792003
Solomon Islands,HIV/AIDS and sexually transmitted infections,2018,607.5747129
Solomon Islands,HIV/AIDS and sexually transmitted infections,2019,617.6758734
Solomon Islands,HIV/AIDS and sexually transmitted infections,2020,629.3279986
Solomon Islands,HIV/AIDS and sexually transmitted infections,2021,644.0499322
Solomon Islands,Maternal and neonatal disorders,2017,2339.006148
Solomon Islands,Maternal and neonatal disorders,2018,2285.525562
Solomon Islands,Maternal and neonatal disorders,2019,2235.181555
Solomon Islands,Maternal and neonatal disorders,2020,2180.392249
Solomon Islands,Maternal and neonatal disorders,2021,2119.566348
Solomon Islands,Mental disorders,2017,1380.824697
Solomon Islands,Mental disorders,2018,1385.188279
Solomon Islands,Mental disorders,2019,1389.449547
Solomon Islands,Mental disorders,2020,1418.756338
Solomon Islands,Mental disorders,2021,1503.712165
Solomon Islands,Musculoskeletal disorders,2017,1107.954639
Solomon Islands,Musculoskeletal disorders,2018,1117.431333
Solomon Islands,Musculoskeletal disorders,2019,1127.256965
Solomon Islands,Musculoskeletal disorders,2020,1135.936166
Solomon Islands,Musculoskeletal disorders,2021,1144.911048
Solomon Islands,Neglected tropical diseases and malaria,2017,1060.812376
Solomon Islands,Neglected tropical diseases and malaria,2018,1047.716459
Solomon Islands,Neglected tropical diseases and malaria,2019,876.5596541
Solomon Islands,Neglected tropical diseases and malaria,2020,808.1675546
Solomon Islands,Neglected tropical diseases and malaria,2021,1140.930839
Solomon Islands,Neoplasms,2017,1970.449498
Solomon Islands,Neoplasms,2018,1988.670693
Solomon Islands,Neoplasms,2019,2021.450921
Solomon Islands,Neoplasms,2020,2042.926103
Solomon Islands,Neoplasms,2021,2029.752953
Solomon Islands,Neurological disorders,2017,910.2525811
Solomon Islands,Neurological disorders,2018,914.2726914
Solomon Islands,Neurological disorders,2019,918.7031096
Solomon Islands,Neurological disorders,2020,916.1818443
Solomon Islands,Neurological disorders,2021,918.3878912
Solomon Islands,Nutritional deficiencies,2017,743.0034114
Solomon Islands,Nutritional deficiencies,2018,726.1397713
Solomon Islands,Nutritional deficiencies,2019,711.6284906
Solomon Islands,Nutritional deficiencies,2020,696.2662558
Solomon Islands,Nutritional deficiencies,2021,687.3430112
Solomon Islands,Other infectious diseases,2017,915.6755321
Solomon Islands,Other infectious diseases,2018,919.443689
Solomon Islands,Other infectious diseases,2019,936.6668895
Solomon Islands,Other infectious diseases,2020,1063.859802
Solomon Islands,Other infectious diseases,2021,964.7338099
Solomon Islands,Other non-communicable diseases,2017,1994.588268
Solomon Islands,Other non-communicable diseases,2018,1958.579513
Solomon Islands,Other non-communicable diseases,2019,1924.99398
Solomon Islands,Other non-communicable diseases,2020,1877.320132
Solomon Islands,Other non-communicable diseases,2021,1856.510043
Solomon Islands,Respiratory infections and tuberculosis,2017,3996.634833
Solomon Islands,Respiratory infections and tuberculosis,2018,3835.753951
Solomon Islands,Respiratory infections and tuberculosis,2019,3732.25987
Solomon Islands,Respiratory infections and tuberculosis,2020,3603.943201
Solomon Islands,Respiratory infections and tuberculosis,2021,3515.057954
Solomon Islands,Self-harm and interpersonal violence,2017,1452.185673
Solomon Islands,Self-harm and interpersonal violence,2018,1449.725173
Solomon Islands,Self-harm and interpersonal violence,2019,1454.948333
Solomon Islands,Self-harm and interpersonal violence,2020,1455.146245
Solomon Islands,Self-harm and interpersonal violence,2021,1494.466863
Solomon Islands,Sense organ diseases,2017,519.8862905
Solomon Islands,Sense organ diseases,2018,521.8205825
Solomon Islands,Sense organ diseases,2019,524.4077446
Solomon Islands,Sense organ diseases,2020,526.6527334
Solomon Islands,Sense organ diseases,2021,534.8847834
Solomon Islands,Skin and subcutaneous diseases,2017,669.7231996
Solomon Islands,Skin and subcutaneous diseases,2018,670.3865132
Solomon Islands,Skin and subcutaneous diseases,2019,670.4864479
Solomon Islands,Skin and subcutaneous diseases,2020,671.0033962
Solomon Islands,Skin and subcutaneous diseases,2021,670.5095796
Solomon Islands,Substance use disorders,2017,207.108596
Solomon Islands,Substance use disorders,2018,207.8556458
Solomon Islands,Substance use disorders,2019,208.6541086
Solomon Islands,Substance use disorders,2020,209.5099894
Solomon Islands,Substance use disorders,2021,210.5120335
Solomon Islands,Transport injuries,2017,1097.967731
Solomon Islands,Transport injuries,2018,1074.706239
Solomon Islands,Transport injuries,2019,1077.593991
Solomon Islands,Transport injuries,2020,1076.326451
Solomon Islands,Transport injuries,2021,1066.653091
Solomon Islands,Unintentional injuries,2017,1797.976526
Solomon Islands,Unintentional injuries,2018,1776.009303
Solomon Islands,Unintentional injuries,2019,1762.252705
Solomon Islands,Unintentional injuries,2020,2214.725429
Solomon Islands,Unintentional injuries,2021,1716.371084
Somalia,Cardiovascular diseases,2017,2431.823212
Somalia,Cardiovascular diseases,2018,2405.24938
Somalia,Cardiovascular diseases,2019,2383.712053
Somalia,Cardiovascular diseases,2020,2344.518073
Somalia,Cardiovascular diseases,2021,2282.14561
Somalia,Chronic respiratory diseases,2017,923.973227
Somalia,Chronic respiratory diseases,2018,912.0235457
Somalia,Chronic respiratory diseases,2019,902.7308128
Somalia,Chronic respiratory diseases,2020,885.2838741
Somalia,Chronic respiratory diseases,2021,859.2251546
Somalia,Diabetes and kidney diseases,2017,1131.351326
Somalia,Diabetes and kidney diseases,2018,1124.303688
Somalia,Diabetes and kidney diseases,2019,1118.191504
Somalia,Diabetes and kidney diseases,2020,1104.754369
Somalia,Diabetes and kidney diseases,2021,1081.118594
Somalia,Digestive diseases,2017,1536.772876
Somalia,Digestive diseases,2018,1534.678111
Somalia,Digestive diseases,2019,1533.214047
Somalia,Digestive diseases,2020,1512.683165
Somalia,Digestive diseases,2021,1478.856904
Somalia,Enteric infections,2017,6846.661512
Somalia,Enteric infections,2018,6518.548897
Somalia,Enteric infections,2019,6421.572642
Somalia,Enteric infections,2020,6095.22727
Somalia,Enteric infections,2021,5667.182543
Somalia,HIV/AIDS and sexually transmitted infections,2017,1600.069373
Somalia,HIV/AIDS and sexually transmitted infections,2018,1539.694331
Somalia,HIV/AIDS and sexually transmitted infections,2019,1482.514205
Somalia,HIV/AIDS and sexually transmitted infections,2020,1569.084034
Somalia,HIV/AIDS and sexually transmitted infections,2021,1328.516829
Somalia,Maternal and neonatal disorders,2017,12466.57907
Somalia,Maternal and neonatal disorders,2018,12208.32191
Somalia,Maternal and neonatal disorders,2019,11938.0562
Somalia,Maternal and neonatal disorders,2020,11556.78671
Somalia,Maternal and neonatal disorders,2021,11355.15293
Somalia,Mental disorders,2017,1506.918862
Somalia,Mental disorders,2018,1506.890792
Somalia,Mental disorders,2019,1508.333414
Somalia,Mental disorders,2020,1603.723475
Somalia,Mental disorders,2021,1732.018578
Somalia,Musculoskeletal disorders,2017,794.5809081
Somalia,Musculoskeletal disorders,2018,793.1663818
Somalia,Musculoskeletal disorders,2019,792.672173
Somalia,Musculoskeletal disorders,2020,791.2642247
Somalia,Musculoskeletal disorders,2021,787.1746504
Somalia,Neglected tropical diseases and malaria,2017,1638.005236
Somalia,Neglected tropical diseases and malaria,2018,1628.442778
Somalia,Neglected tropical diseases and malaria,2019,1616.136915
Somalia,Neglected tropical diseases and malaria,2020,1580.651256
Somalia,Neglected tropical diseases and malaria,2021,1534.40912
Somalia,Neoplasms,2017,1652.864244
Somalia,Neoplasms,2018,1636.741811
Somalia,Neoplasms,2019,1623.57708
Somalia,Neoplasms,2020,1597.111341
Somalia,Neoplasms,2021,1554.714577
Somalia,Neurological disorders,2017,868.1314245
Somalia,Neurological disorders,2018,866.960882
Somalia,Neurological disorders,2019,868.0837942
Somalia,Neurological disorders,2020,864.130328
Somalia,Neurological disorders,2021,854.0818483
Somalia,Nutritional deficiencies,2017,3105.428987
Somalia,Nutritional deficiencies,2018,3009.822972
Somalia,Nutritional deficiencies,2019,2947.716105
Somalia,Nutritional deficiencies,2020,2796.702342
Somalia,Nutritional deficiencies,2021,2607.998644
Somalia,Other infectious diseases,2017,14524.91995
Somalia,Other infectious diseases,2018,13962.20735
Somalia,Other infectious diseases,2019,13144.74271
Somalia,Other infectious diseases,2020,11416.56611
Somalia,Other infectious diseases,2021,10683.93369
Somalia,Other non-communicable diseases,2017,3668.338361
Somalia,Other non-communicable diseases,2018,3590.145572
Somalia,Other non-communicable diseases,2019,3528.494728
Somalia,Other non-communicable diseases,2020,3401.449266
Somalia,Other non-communicable diseases,2021,3266.111831
Somalia,Respiratory infections and tuberculosis,2017,11544.89164
Somalia,Respiratory infections and tuberculosis,2018,11098.40689
Somalia,Respiratory infections and tuberculosis,2019,10744.96976
Somalia,Respiratory infections and tuberculosis,2020,13065.48369
Somalia,Respiratory infections and tuberculosis,2021,14127.91271
Somalia,Self-harm and interpersonal violence,2017,3704.06331
Somalia,Self-harm and interpersonal violence,2018,3445.327946
Somalia,Self-harm and interpersonal violence,2019,2869.83734
Somalia,Self-harm and interpersonal violence,2020,2199.562685
Somalia,Self-harm and interpersonal violence,2021,2180.782515
Somalia,Sense organ diseases,2017,421.5357006
Somalia,Sense organ diseases,2018,420.8340994
Somalia,Sense organ diseases,2019,420.7762794
Somalia,Sense organ diseases,2020,419.9974801
Somalia,Sense organ diseases,2021,430.9362214
Somalia,Skin and subcutaneous diseases,2017,561.0374846
Somalia,Skin and subcutaneous diseases,2018,559.7246944
Somalia,Skin and subcutaneous diseases,2019,558.8365934
Somalia,Skin and subcutaneous diseases,2020,554.5337443
Somalia,Skin and subcutaneous diseases,2021,550.8596812
Somalia,Substance use disorders,2017,167.9295479
Somalia,Substance use disorders,2018,168.3147032
Somalia,Substance use disorders,2019,168.6346935
Somalia,Substance use disorders,2020,166.3863638
Somalia,Substance use disorders,2021,167.4462247
Somalia,Transport injuries,2017,1289.545848
Somalia,Transport injuries,2018,1239.510086
Somalia,Transport injuries,2019,1237.046862
Somalia,Transport injuries,2020,1210.404522
Somalia,Transport injuries,2021,1171.558021
Somalia,Unintentional injuries,2017,2586.436032
Somalia,Unintentional injuries,2018,2544.419828
Somalia,Unintentional injuries,2019,2495.764955
Somalia,Unintentional injuries,2020,2400.503365
Somalia,Unintentional injuries,2021,2249.116432
South Africa,Cardiovascular diseases,2017,4302.949059
South Africa,Cardiovascular diseases,2018,4271.969352
South Africa,Cardiovascular diseases,2019,4182.718926
South Africa,Cardiovascular diseases,2020,4291.933243
South Africa,Cardiovascular diseases,2021,4294.231578
South Africa,Chronic respiratory diseases,2017,1091.019918
South Africa,Chronic respiratory diseases,2018,1088.309459
South Africa,Chronic respiratory diseases,2019,1074.832665
South Africa,Chronic respiratory diseases,2020,1091.491761
South Africa,Chronic respiratory diseases,2021,1094.783951
South Africa,Diabetes and kidney diseases,2017,2490.717542
South Africa,Diabetes and kidney diseases,2018,2497.741752
South Africa,Diabetes and kidney diseases,2019,2466.177913
South Africa,Diabetes and kidney diseases,2020,2531.956186
South Africa,Diabetes and kidney diseases,2021,2551.475917
South Africa,Digestive diseases,2017,1025.147922
South Africa,Digestive diseases,2018,1025.047131
South Africa,Digestive diseases,2019,1022.047515
South Africa,Digestive diseases,2020,1033.200589
South Africa,Digestive diseases,2021,1037.663872
South Africa,Enteric infections,2017,1915.629381
South Africa,Enteric infections,2018,1846.279397
South Africa,Enteric infections,2019,1789.054143
South Africa,Enteric infections,2020,1598.544082
South Africa,Enteric infections,2021,1561.301061
South Africa,HIV/AIDS and sexually transmitted infections,2017,11546.96673
South Africa,HIV/AIDS and sexually transmitted infections,2018,10749.78582
South Africa,HIV/AIDS and sexually transmitted infections,2019,10238.86408
South Africa,HIV/AIDS and sexually transmitted infections,2020,10272.61972
South Africa,HIV/AIDS and sexually transmitted infections,2021,10443.32782
South Africa,Maternal and neonatal disorders,2017,3000.462952
South Africa,Maternal and neonatal disorders,2018,2903.111154
South Africa,Maternal and neonatal disorders,2019,2818.513212
South Africa,Maternal and neonatal disorders,2020,3134.650933
South Africa,Maternal and neonatal disorders,2021,3045.1148
South Africa,Mental disorders,2017,1857.905727
South Africa,Mental disorders,2018,1866.796803
South Africa,Mental disorders,2019,1875.399987
South Africa,Mental disorders,2020,2139.090757
South Africa,Mental disorders,2021,2199.838921
South Africa,Musculoskeletal disorders,2017,1562.532688
South Africa,Musculoskeletal disorders,2018,1580.700045
South Africa,Musculoskeletal disorders,2019,1600.583693
South Africa,Musculoskeletal disorders,2020,1619.531272
South Africa,Musculoskeletal disorders,2021,1629.2927
South Africa,Neglected tropical diseases and malaria,2017,231.621485
South Africa,Neglected tropical diseases and malaria,2018,218.5351291
South Africa,Neglected tropical diseases and malaria,2019,208.5889363
South Africa,Neglected tropical diseases and malaria,2020,206.551714
South Africa,Neglected tropical diseases and malaria,2021,213.2985036
South Africa,Neoplasms,2017,3020.991192
South Africa,Neoplasms,2018,3018.252035
South Africa,Neoplasms,2019,3002.309561
South Africa,Neoplasms,2020,3097.209253
South Africa,Neoplasms,2021,3131.176759
South Africa,Neurological disorders,2017,1166.541485
South Africa,Neurological disorders,2018,1172.288065
South Africa,Neurological disorders,2019,1175.522048
South Africa,Neurological disorders,2020,1177.440693
South Africa,Neurological disorders,2021,1178.253585
South Africa,Nutritional deficiencies,2017,1036.189712
South Africa,Nutritional deficiencies,2018,1006.561405
South Africa,Nutritional deficiencies,2019,979.7339892
South Africa,Nutritional deficiencies,2020,888.9705974
South Africa,Nutritional deficiencies,2021,870.2181786
South Africa,Other infectious diseases,2017,973.909957
South Africa,Other infectious diseases,2018,916.1631054
South Africa,Other infectious diseases,2019,906.19196
South Africa,Other infectious diseases,2020,641.5898291
South Africa,Other infectious diseases,2021,623.9114105
South Africa,Other non-communicable diseases,2017,2064.162564
South Africa,Other non-communicable diseases,2018,2050.625986
South Africa,Other non-communicable diseases,2019,2045.864102
South Africa,Other non-communicable diseases,2020,2033.439938
South Africa,Other non-communicable diseases,2021,2015.031433
South Africa,Respiratory infections and tuberculosis,2017,4535.03049
South Africa,Respiratory infections and tuberculosis,2018,4410.212494
South Africa,Respiratory infections and tuberculosis,2019,4347.286803
South Africa,Respiratory infections and tuberculosis,2020,8887.296651
South Africa,Respiratory infections and tuberculosis,2021,11063.92231
South Africa,Self-harm and interpersonal violence,2017,2970.243264
South Africa,Self-harm and interpersonal violence,2018,2944.663446
South Africa,Self-harm and interpersonal violence,2019,2998.991322
South Africa,Self-harm and interpersonal violence,2020,3050.351583
South Africa,Self-harm and interpersonal violence,2021,3084.787826
South Africa,Sense organ diseases,2017,872.2175356
South Africa,Sense organ diseases,2018,880.918258
South Africa,Sense organ diseases,2019,890.5444005
South Africa,Sense organ diseases,2020,884.358934
South Africa,Sense organ diseases,2021,888.4044522
South Africa,Skin and subcutaneous diseases,2017,451.6102799
South Africa,Skin and subcutaneous diseases,2018,451.4569155
South Africa,Skin and subcutaneous diseases,2019,451.1902694
South Africa,Skin and subcutaneous diseases,2020,451.3219436
South Africa,Skin and subcutaneous diseases,2021,451.385626
South Africa,Substance use disorders,2017,427.3898529
South Africa,Substance use disorders,2018,424.8796934
South Africa,Substance use disorders,2019,425.2922157
South Africa,Substance use disorders,2020,413.1126953
South Africa,Substance use disorders,2021,418.6673538
South Africa,Transport injuries,2017,2145.72581
South Africa,Transport injuries,2018,2168.395122
South Africa,Transport injuries,2019,2239.188795
South Africa,Transport injuries,2020,2279.624263
South Africa,Transport injuries,2021,2318.1598
South Africa,Unintentional injuries,2017,1258.569918
South Africa,Unintentional injuries,2018,1241.774888
South Africa,Unintentional injuries,2019,1256.253125
South Africa,Unintentional injuries,2020,1226.979005
South Africa,Unintentional injuries,2021,1224.389961
South Sudan,Cardiovascular diseases,2017,2602.759535
South Sudan,Cardiovascular diseases,2018,2775.120484
South Sudan,Cardiovascular diseases,2019,2826.097927
South Sudan,Cardiovascular diseases,2020,2824.486921
South Sudan,Cardiovascular diseases,2021,2809.278135
South Sudan,Chronic respiratory diseases,2017,904.0881466
South Sudan,Chronic respiratory diseases,2018,940.9337781
South Sudan,Chronic respiratory diseases,2019,937.7616445
South Sudan,Chronic respiratory diseases,2020,925.0746292
South Sudan,Chronic respiratory diseases,2021,905.0189298
South Sudan,Diabetes and kidney diseases,2017,1302.070643
South Sudan,Diabetes and kidney diseases,2018,1394.271832
South Sudan,Diabetes and kidney diseases,2019,1430.006785
South Sudan,Diabetes and kidney diseases,2020,1439.993036
South Sudan,Diabetes and kidney diseases,2021,1443.211996
South Sudan,Digestive diseases,2017,1519.740732
South Sudan,Digestive diseases,2018,1591.793829
South Sudan,Digestive diseases,2019,1602.315259
South Sudan,Digestive diseases,2020,1596.133045
South Sudan,Digestive diseases,2021,1578.757319
South Sudan,Enteric infections,2017,10503.4413
South Sudan,Enteric infections,2018,10537.53026
South Sudan,Enteric infections,2019,9895.926383
South Sudan,Enteric infections,2020,9303.616606
South Sudan,Enteric infections,2021,8794.128842
South Sudan,HIV/AIDS and sexually transmitted infections,2017,4160.683449
South Sudan,HIV/AIDS and sexually transmitted infections,2018,4001.920036
South Sudan,HIV/AIDS and sexually transmitted infections,2019,3713.426061
South Sudan,HIV/AIDS and sexually transmitted infections,2020,3386.133895
South Sudan,HIV/AIDS and sexually transmitted infections,2021,3111.463163
South Sudan,Maternal and neonatal disorders,2017,13889.62095
South Sudan,Maternal and neonatal disorders,2018,13535.43327
South Sudan,Maternal and neonatal disorders,2019,13405.62353
South Sudan,Maternal and neonatal disorders,2020,13525.08902
South Sudan,Maternal and neonatal disorders,2021,13607.53409
South Sudan,Mental disorders,2017,1599.512208
South Sudan,Mental disorders,2018,1614.891781
South Sudan,Mental disorders,2019,1624.271209
South Sudan,Mental disorders,2020,1745.674509
South Sudan,Mental disorders,2021,1715.977824
South Sudan,Musculoskeletal disorders,2017,902.0974913
South Sudan,Musculoskeletal disorders,2018,929.5981764
South Sudan,Musculoskeletal disorders,2019,937.1593765
South Sudan,Musculoskeletal disorders,2020,934.1080687
South Sudan,Musculoskeletal disorders,2021,930.5024781
South Sudan,Neglected tropical diseases and malaria,2017,8256.417689
South Sudan,Neglected tropical diseases and malaria,2018,8552.480955
South Sudan,Neglected tropical diseases and malaria,2019,9224.193069
South Sudan,Neglected tropical diseases and malaria,2020,8655.198822
South Sudan,Neglected tropical diseases and malaria,2021,8304.017273
South Sudan,Neoplasms,2017,1870.077721
South Sudan,Neoplasms,2018,2003.479011
South Sudan,Neoplasms,2019,2029.156635
South Sudan,Neoplasms,2020,2012.661427
South Sudan,Neoplasms,2021,1989.537207
South Sudan,Neurological disorders,2017,947.7676719
South Sudan,Neurological disorders,2018,953.2089196
South Sudan,Neurological disorders,2019,949.4447683
South Sudan,Neurological disorders,2020,954.2475992
South Sudan,Neurological disorders,2021,962.6393166
South Sudan,Nutritional deficiencies,2017,3986.570287
South Sudan,Nutritional deficiencies,2018,3949.136185
South Sudan,Nutritional deficiencies,2019,3643.202074
South Sudan,Nutritional deficiencies,2020,3440.206978
South Sudan,Nutritional deficiencies,2021,3263.640495
South Sudan,Other infectious diseases,2017,4916.599287
South Sudan,Other infectious diseases,2018,4625.299122
South Sudan,Other infectious diseases,2019,4436.275988
South Sudan,Other infectious diseases,2020,3938.371648
South Sudan,Other infectious diseases,2021,3166.95943
South Sudan,Other non-communicable diseases,2017,4837.830931
South Sudan,Other non-communicable diseases,2018,4782.931542
South Sudan,Other non-communicable diseases,2019,4594.72993
South Sudan,Other non-communicable diseases,2020,4523.936788
South Sudan,Other non-communicable diseases,2021,4475.940428
South Sudan,Respiratory infections and tuberculosis,2017,10224.98455
South Sudan,Respiratory infections and tuberculosis,2018,10328.66342
South Sudan,Respiratory infections and tuberculosis,2019,9884.520484
South Sudan,Respiratory infections and tuberculosis,2020,11407.10359
South Sudan,Respiratory infections and tuberculosis,2021,11453.68375
South Sudan,Self-harm and interpersonal violence,2017,3005.528551
South Sudan,Self-harm and interpersonal violence,2018,2747.183207
South Sudan,Self-harm and interpersonal violence,2019,2472.400398
South Sudan,Self-harm and interpersonal violence,2020,2787.127367
South Sudan,Self-harm and interpersonal violence,2021,2275.074019
South Sudan,Sense organ diseases,2017,541.6770829
South Sudan,Sense organ diseases,2018,558.1133588
South Sudan,Sense organ diseases,2019,561.1052759
South Sudan,Sense organ diseases,2020,556.70599
South Sudan,Sense organ diseases,2021,569.1892007
South Sudan,Skin and subcutaneous diseases,2017,619.0783306
